VP_Code;fpt_rt;word;emotionality;trials_fp.thisIndex;group;sort;features;mean_LDT_corr;matching_accuracy
AR2DF;89.416;Herklögen;neu;4;Control;AR2DF_Herklögen;geborgenheit+schutz+beschützen+achtung+liebe+wärme+familie,;1;1
AR2DF;89.395;Struk;emo;20;Control;AR2DF_Struk;peinlich+unangenehm+stümperhaft+nervig+stressig,;1;1
AR2DF;86.231;Muschürdur;neu;6;Control;AR2DF_Muschürdur;Empathie+gefühle+einfühlen+fühlen+menschen+sozial+miteinander+meschlich+intelligent+soziale intelligenz+einfühlungsvermögen,;1;1
AR2DF;85.564;Rugliebast;neu;9;Control;AR2DF_Rugliebast;freude+überraschung+geschenk+nützlich+erinnerungen+geschichten+nostalgienum_1;1;1
AR2DF;88.097;Weforshank;emo;16;Control;AR2DF_Weforshank;erschöpfung+schwere glieder+augenringe+langsame bewegungen+wortkarg+trockener hals+kein antrieb,;1;1
AR2DF;86.659;Ferandsor;emo;29;Control;AR2DF_Ferandsor;planung+vorbereitung+vorfreude+stress+check liste+organisation+einlesen;1;1
AR2DF;86.678;Wumeizauch;neu;10;Control;AR2DF_Wumeizauch;selbstreflexion+kritik+beobachtung+Reife+Zielabgleich,;1;1
AR2DF;78.661;Häugnung;emo;11;Control;AR2DF_Häugnung;training+verteiltes lernen+routine+perfektion+besser werden+sicherheit gewinnen+experte werden;1;1
AR2DF;84.386;Zwelde;neu;3;Control;AR2DF_Zwelde;interesse+bedürfnis+kontaktfreudig+extravertiert+aufmerksam machen+freundschaftlich+kommunikativ;1;0
AR2DF;87.313;Wunicher;neu;27;Control;AR2DF_Wunicher;realität+planen+organisieren+verantwortung+zuverlässigkeit+antrieb+selbstbestimmtheit;1;1
AR2DF;76.563;Troff;emo;24;Control;AR2DF_Troff;glück+zufriedenheit+bestätigung+erwartungen erfüllen+ziele erreichen,;1;1
AR2DF;82.946;Skibt;emo;18;Control;AR2DF_Skibt;interesse+extraversion+kontaktfreudigkeit+motive verstehen+empathie,;1;0
AR2DF;72.584;Namistell;emo;19;Control;AR2DF_Namistell;unangenehm+konkurrenz+feindschaft+nervig+sozial umständlich,;1;1
AR2DF;89.777;Bingsemöl;emo;22;Control;AR2DF_Bingsemöl;glück+geborgenheit+liebe+ruhig sein+wärme+stille,;1;1
AR2DF;84.062;Mege;neu;15;Control;AR2DF_Mege;ruhe+melancholie+erschöpfung+keinen enttäuschen wollen+Müdigkeit+stille+depression;1;1
AR2DF;56.149;Ismiprämpf;neu;7;Control;AR2DF_Ismiprämpf;zufriedenheit+ruhe+frieden+ausgeruht sein+energie+freude+geborgenheit;1;0
AR2DF;84.583;Bisknirgo;neu;28;Control;AR2DF_Bisknirgo;ruhe+liebe+wärme+entspanntheit+zufriedenheit+positive emotionen+freundschaft,;1;1
AR2DF;66.929;Iberletsch;emo;23;Control;AR2DF_Iberletsch;lügen+schwieriger umgang+kindisch+falsche bescheidenheit+unnötig,;1;0
AR2DF;68.496;Vul;emo;0;Control;AR2DF_Vul;frustrierend+dumm+depressiv+ärgerlich+selbsthass,;1;1
AR2DF;51.818;Neif;neu;1;Control;AR2DF_Neif;freude+aufregung+stress+hitze+aufruhr+ungeduld+freundschaft;1;1
AR2DF;44.983;Zimerhubst;neu;2;Control;AR2DF_Zimerhubst;bequem+faul+innerer dialog+beschwichtigen+gedankliche szenarien+überlegen+antriebslosigkeit;1;1
AR2DF;69.434;Mölauzegt;emo;21;Control;AR2DF_Mölauzegt;stress+vorbereitung+nervig+zu viele gedanken machen+emotional zermürbend;0.666666667;1
AR25FN;34.033475;Mege;neu;15;Imagery;AR25FN_Mege;unnötig+dauerhaft+nicht vergessen+Zur Ruhe kommen+bereuen+Veränderung+unverständnis+Gedanken+im Bett+alleine+verunsichert,;1;1
AR25FN;18.43251;Zwelde;neu;3;Imagery;AR25FN_Zwelde;Risiko+Gemeinsam+versuchen+scheitern+Freude+Geschäft+Aufregung+Material;1;0
AR25FN;19.768535;Struk;emo;20;Imagery;AR25FN_Struk;Genervt+hilfreich+verändern+Eigenverantwortung+selber+überschreiten;1;1
AR25FN;20.148275;Namistell;emo;19;Imagery;AR25FN_Namistell;mit freuen+Liebe+Antrag+Paar+positiv+Öffentlichkeit+wärme +Liebesbekundung+erleben+Gänsehaut;1;1
AR25FN;16.693955;Häugnung;emo;11;Imagery;AR25FN_Häugnung;Hoffnungsvoll+wiedersehen+Straße+Freund+Unterhaltung+Freude+erkennen,;1;0
AR25FN;19.31668;Troff;emo;24;Imagery;AR25FN_Troff;klein+übertrieben+groß+unangenehm+dramatisch+negativ,;1;0
AR25FN;15.20842;Skibt;emo;18;Imagery;AR25FN_Skibt;Verärgert+vergesslich+negativ+genervt+dumm+wiederfinden+Erinnerung+greifen+fremd+fallen,;1;0
AR25FN;16.057095;Preier;neu;5;Imagery;AR25FN_Preier;Ziel erreicht+Aufgaben+meistern+fertig stellen+Listen+freuen,;1;1
AR25FN;13.521655;Odef;emo;25;Imagery;AR25FN_Odef;Liebe+Geborgenheit+Nähe+Zugehöigkeit+warm+für immer+herz+Grenzenlos+Verbunden,;1;1
AR25FN;21.734255;Ismiprämpf;neu;7;Imagery;AR25FN_Ismiprämpf;Verunsicherung+Angst+zutrauen +nervös+Schweiß+fremd+Hemmung+Mund+Hören+Sprechen+Klassenraum+Referat,;1;0
AR25FN;31.58565;Ferandsor;emo;29;Imagery;AR25FN_Ferandsor;Herzsprung+Empathie+Freude+Glück+wärme+Liebe+positiv+Veränderung+Wünsche,;1;1
AR25FN;14.51426;Muschürdur;neu;6;Imagery;AR25FN_Muschürdur;Muschel+Freude+Glück+Vergessenheit+besonders+Erinnerung+Jacken+Briefe+aufräumen+Zeit,;1;0
AR25FN;12.521425;Glühm;emo;8;Imagery;AR25FN_Glühm;Zimmer+Träumen+Bett+schlafen+lange Nacht+müde+träge+kurz,;1;1
AR25FN;7.048595;Mölauzegt;emo;21;Imagery;AR25FN_Mölauzegt;Bahn +Flugzeug+Streik+Bus+packen+reisen+Koffer+Tasche+Ausland+Kultur+Freude+Aufregung+Anspannung+kaum erwarten+Neues+Wiedersehen+Erkunden,;1;1
AR25FN;17.503365;Zimerhubst;neu;2;Imagery;AR25FN_Zimerhubst;Genervt+Müll+negativ+Wieso+unzufrieden+Veränderung+Selbstreflexion+geschlossen;1;0
AR25FN;23.28676;Plüpp;emo;17;Imagery;AR25FN_Plüpp;Perfektionismus+kribbeln im Finger+Anstrengung+Ziel+Frustration+müde+schaffen wollen+Aufgabe+Wiederholung;1;1
AR25FN;17.48775;Enkmitas;neu;14;Imagery;AR25FN_Enkmitas;Paar+Partner+Liebe+verlangen+Mund+Nähe+zusammen,;1;1
AR25FN;17.723695;Faube;emo;26;Imagery;AR25FN_Faube;zufrieden+glücklich+erleichtert+verunsichert+Nächster Schritt+Veränderung+eigen +Entschluss,;1;1
AR25FN;9.633825;Weforshank;emo;16;Imagery;AR25FN_Weforshank;Freude+Erleichterung+positiv+Entwicklung+Selbst+Stolz+Lebensabschnitt+Veränderung+Karriere,;1;1
AR25FN;16.85296;Herklögen;neu;4;Imagery;AR25FN_Herklögen;Beziehung+Liebe+hoffnungsvoll+Aufgeschlossen+verunsichert+unbekannt+Herzklopfen+Anspannung+Bewegung;1;1
AR25FN;14.99247;Wupforau;neu;12;Imagery;AR25FN_Wupforau;vermeiden+negativ+Umweg+verstecken+Supermarkt+Augenkontakt+nicht auffallen+Konfrontation,;1;1
AR25FN;7.27216;Bismirbiel;neu;13;Imagery;AR25FN_Bismirbiel;Einfluss+Ruhig+Positiv+Gedankenlos+Stille+frei+Innig+in sich,;1;1
AR25FN;11.988395;Bisknirgo;neu;28;Imagery;AR25FN_Bisknirgo;Betrug+Hintergehen+traurig+allein+unbewusst+Vertrauen+Herzschmerz+Ungewissheit+verunsichert +schwer+finden,;1;1
AR25FN;11.498765;Rugliebast;neu;9;Imagery;AR25FN_Rugliebast;Schlafen+zwei Welten+Zimmer+Bett+erinnern+positiv+verarbeiten+Realität,;1;0
AR25FN;15.65649;Wunicher;neu;27;Imagery;AR25FN_Wunicher;gemeinsam+zusammen+Bekanntschaft+Freunde+ Herr+freude+wiedersehen+Spaß haben+zu Hause+Cafe+Zeit verbringen+vertraut+spielen,;1;1
AR25FN;18.34787;Iberletsch;emo;23;Imagery;AR25FN_Iberletsch;Reue+Zwiespalt+entscheiden+unsicher+sich trauen+anderer Weg,;1;1
AR25FN;18.97538;Bingsemöl;emo;22;Imagery;AR25FN_Bingsemöl;besorgt+verunsichert+negativ+Angst+krank+Vergänglich,;1;1
AR25FN;11.04888;Wumeizauch;neu;10;Imagery;AR25FN_Wumeizauch;Zeit+prüfen+regelmäßig+voreilig+Vorfreude+nicht verpassen wollen+Freunde+Familie+zu Hause+Treffen+Verabredung+Kontrol;1;1
AR25FN;7.10792;Vul;emo;0;Imagery;AR25FN_Vul;Herzklopfen+hören+verstecken+leise+dunkel+ignorieren+unhöflich+Angst+Konfrontation+ignorieren,;1;1
AR25FN;10.601035;Neif;neu;1;Imagery;AR25FN_Neif;Palast+Verunsicherung+Vorbereitung+unnötig+Zwang+Gespräch+Ungewissheit+Kontrolle+Vorstellung+Nei;1;1
UD3SN;27.681455;Mölauzegt;emo;21;Control;UD3SN_Mölauzegt;komplex+Aufgabe+Schule+Studium+abwarten+Bücher+Recherche+Internet,;1;1
UD3SN;32.653305;Iberletsch;emo;23;Control;UD3SN_Iberletsch;Eifer+Glück+Einsatz+anpacken+Zeit+kurzweilig+Aufgabe+Ziel,;1;1
UD3SN;30.24328;Enkmitas;neu;14;Control;UD3SN_Enkmitas;Wut+unnütz+unangebracht+zuhören+Gespräch+Ärger,;1;1
UD3SN;26.062665;Herklögen;neu;4;Control;UD3SN_Herklögen;zusammen+sehen+Vergleich+Neid+verstehen,;1;1
UD3SN;24.944975;Troff;emo;24;Control;UD3SN_Troff;übermannt+Herz+Glück+Auge+schön+Paradies,;1;1
UD3SN;28.62713;Preier;neu;5;Control;UD3SN_Preier;unausgeglichen+negativ+gestresst+angefasst+Wut+Unglück+Hass+Unglück+Trauer,;1;0
UD3SN;29.84795;Häugnung;emo;11;Control;UD3SN_Häugnung;Anstrengung+peinlich+bloßgestellt+Blockade+Wissen+versagen,;1;1
UD3SN;25.853525;Wunicher;neu;27;Control;UD3SN_Wunicher;beruhigt+Frieden+Arbeit+delegieren+Team+zusammen+Kumpel,;1;1
UD3SN;26.79151;Glühm;emo;8;Control;UD3SN_Glühm;Hände+Haut+Liebe+Zuneigung+Vertrauen+zusammen,;1;1
UD3SN;21.27319;Bingsemöl;emo;22;Control;UD3SN_Bingsemöl;Vortrag+Gespräch+anstrengend+Arbeit+Dialog+erinnern+Vokabeln+schwierig,;1;1
UD3SN;27.79878;Zimerhubst;neu;2;Control;UD3SN_Zimerhubst;verstehen+berühren+gleich+Verständnis+zusammen+v;1;1
UD3SN;24.316555;Weforshank;emo;16;Control;UD3SN_Weforshank;Glück+sehen+versteckt+Zeit+Zugewinn+wichtig,;1;1
UD3SN;27.063005;Neif;neu;1;Control;UD3SN_Neif;Sorgen+Aufregung+müde+matt+unruhig,;1;1
UD3SN;33.703275;Skibt;emo;18;Control;UD3SN_Skibt;Vorfreude+Herz+Glück+Flug+Koffer+Strand+Bilder,;1;1
UD3SN;30.98984;Mege;neu;15;Control;UD3SN_Mege;unsicher+komplex+Körper+Seele,;1;1
UD3SN;47.52776;Ferandsor;emo;29;Control;UD3SN_Ferandsor;Übung+Hände+zufrieden+Entwicklung+Frust+Ruhe+Zeit;1;1
UD3SN;12.3435;Wupforau;neu;12;Control;UD3SN_Wupforau;unruhig+Hand+Liebe+Zuneigung+Wärme+Gefühl,;1;1
UD3SN;30.59124;Wumeizauch;neu;10;Control;UD3SN_Wumeizauch;nachdenken+Kausalität+Verantwortung+überlegen+neutral,;1;0
UD3SN;23.71576;Ismiprämpf;neu;7;Control;UD3SN_Ismiprämpf;Planung+positiv+Entwicklung+Glück+Studium+Arbeit+lernen,;1;1
UD3SN;57.80955;Struk;emo;20;Control;UD3SN_Struk;Erwartung+Sehen+Auge+unruhig+Suche,;1;1
UD3SN;32.19325;Bisknirgo;neu;28;Control;UD3SN_Bisknirgo;Angst+Unruhe+genervt+blind+ausweichen+schlecht+Feige,;1;0
UD3SN;26.29434;Rugliebast;neu;9;Control;UD3SN_Rugliebast;Glück+ausgeglichen+positiv+Frieden+Ruhe+liegen+Freizeit+Paradies,;1;1
UD3SN;41.060585;Plüpp;emo;17;Control;UD3SN_Plüpp;alleine +kompliziert+scheu+sprechen+Angst,;1;1
UD3SN;28.324415;Zwelde;neu;3;Control;UD3SN_Zwelde;Frieden+ausgeglichen+ausgeschlafen+Harmonie+Schlaf+wach+positiv,;1;1
UD3SN;26.20372;Faube;emo;26;Control;UD3SN_Faube;Wärme+Sicherheit+Frieden+Glück+Vertrauen+ruhig,;1;1
UD3SN;16.755205;Muschürdur;neu;6;Control;UD3SN_Muschürdur;Stolz+verletzt+Unglück+alleine+Schaupiel+verlogen+unehrlich,;1;1
UD3SN;10.49923;Namistell;emo;19;Control;UD3SN_Namistell;Trauer+verlassen+alleine+krank+tief+Seele+Psyche,;1;0
UD3SN;12.135445;Bismirbiel;neu;13;Control;UD3SN_Bismirbiel;Vorfreude+Glück+positiv+Unruhe+geliebt+nervös,;1;0
UD3SN;20.42579;Odef;emo;25;Control;UD3SN_Odef;faul+scheu+unsicher+alleine+verbleiben+Haus+Flur+Geräusch,;1;1
UD3SN;14.326095;Vul;emo;0;Control;UD3SN_Vul;nervös+unangenehm+Vorbereitung+besonders+Angst+Akribie,;1;1
CL20HE;89.804;Wunicher;neu;27;Control;CL20HE_Wunicher;unwissen+niht korrekt vorbereitet+menschlich+derzeitiger Erkenntnisstand+nervig+vorbereitung+arbeitsprozess+wissensstand+aufhaltend+perfektionismus+berbesserung+verbesserung,;1;1
CL20HE;86.006;Bisknirgo;neu;28;Control;CL20HE_Bisknirgo;herzblut+investment+aufopferung+spaß+passion+einsatz+gerne+viel zeit für etwas wichtiges+subjektives projekt+eigeninitiative+glücksgefühl+gute tat+gutes gefühl+ergebnis wichtig+Weg ist das Ziel+Weg kann erfüllend sein,;1;1
CL20HE;89.937;Zimerhubst;neu;2;Control;CL20HE_Zimerhubst;blöd+nervig+einmischend+person soll den mund halten+ungefragt+bloßstellend+privatgrenze überschreiten+ungefragt+minu;1;1
CL20HE;89.561;Troff;emo;24;Control;CL20HE_Troff;gefühl+interpretation+beobachten+Interaktion von weitem+Überkommendes Gefühl+selbstreflektion+reflektion er umwelt+empathie+interesse,;1;1
CL20HE;63.225;Häugnung;emo;11;Control;CL20HE_Häugnung;Zufall+Bestimmung+herzgefühl+einseitig+kribbeln+rot werden+beobachten+blickkontakt+interesse +gegenüber bleibt im Kopf+hoffnung+träumen+gedankenkreisen+jung sein+jugend+schicksl,;1;1
CL20HE;89.237;Neif;neu;1;Control;CL20HE_Neif;übertrieben+nervig+emotionsgeladen+aus der Bahn werfend+überrumpelnd+unwichtig+raum einnehmend+Verzögerung+ätzend+negativ+aufwühlend+länger andauernd+beschäftigt,;1;1
CL20HE;89.528;Muschürdur;neu;6;Control;CL20HE_Muschürdur;drang+nervig+ätzend+blöße+Lücke im Kopf+aufhaltend+stopp+unangenehm+peinlich+schlechtes Image+man irkt dümmer als man ist+wortfindungsstörung+wernicke aphasie+gemein+eigener fehler der nicht willkommen ist,;1;0
CL20HE;89.879;Zwelde;neu;3;Control;CL20HE_Zwelde;sicherheit+gutes gefühl+vertrauen+gemeinsam+verbindung+beziehung+fleißig+zuverlässig+hilfe,;1;1
CL20HE;71.72;Iberletsch;emo;23;Control;CL20HE_Iberletsch;geste+gemeinsamkeit+bindung+soziale Interaktion+sozialer zusammenhalt+liebe+geborgenheit+verbindung+familie+zusammenhang+aktiver prozess+häufig+normal+unauffällig+unbewusst+bewusst;1;0
CL20HE;85.52;Weforshank;emo;16;Control;CL20HE_Weforshank;schwierig+lernen+absicht+etwas verstehen wollen+verstanden werden+arbeit+langer lernprozess+ziel hilft+üben+verständnis+skill+abrufprozess+grammatik,;1;0
CL20HE;80.955;Struk;emo;20;Control;CL20HE_Struk;empathie+empatisches fühlen+empfindungen teilen+anteil nehmen+emotionale psychologie+aufmerksamkeit+oxytocin+gemeinsamkeit+einfühlungsvermögen,;1;1
CL20HE;71.659;Wupforau;neu;12;Control;CL20HE_Wupforau;überraschung+ereignis+vielleicht bleibt es im Gedächtnis+freude+ist halt da+nicht gesucht+Unerwartet+Zufall+keine fügung+angenehmes ereignis+wenig raum,;1;1
CL20HE;60.178;Enkmitas;neu;14;Control;CL20HE_Enkmitas;müde+unruhig+kaputt+keine kraft+anstrengend+wenig konzentration+unruhe+gedankenrasen+unkonzentriert+leistungsschwach+stress+kräftezehrend+unangenehm+planlos+aushalten+durchhalten+schlafent;1;0
CL20HE;70.913;Namistell;emo;19;Control;CL20HE_Namistell;vorbeeitung+planung+datum+tag+zeit+vorbereitung+Aufgeregt+unruhig+überprüfen+sicher gehen+kofferpacken+besonderer tag+besonderes ereignis+routine+liste schreiben+vergewissern das alles da ist+überprüfen+beginn+besonders,;1;1
CL20HE;76.339;Preier;neu;5;Control;CL20HE_Preier;selbstreflexion+zeit+objektiv+subjektiv+relativ+zeitintensiv+entwicklung+verbesserung+Einschätzen von Situationen+eigeninteresse+wichtig+für einen selbst wichtig+umsetzbar?+verstehen,;1;1
CL20HE;53.801;Glühm;emo;8;Control;CL20HE_Glühm;+training+üben+besser werden+meistern+perfektionieren+anfang+lernen+skill+sich verbessern+sich mit etwas beschäftigen+nur mit interessierenden Sachen+zeit+Absicht+vergleichen+eigeninteresse,;1;0
CL20HE;72.275;Wumeizauch;neu;10;Control;CL20HE_Wumeizauch;haptik+interaktion+sensibilität+hilfe+geborgenheit+körperlihe nähe+grenzen überschreiten,;1;1
CL20HE;69.995;Mölauzegt;emo;21;Control;CL20HE_Mölauzegt;erleben+sich vergewissern+rechenschaft ziehen+schuldig+schuld bei sich selbst suchen+kann klappen+ungewiss+alles ist miteinander verbunden+kein zufall+aktion reaktionsprinzip+gerade stehen für seine Wahl,;1;1
CL20HE;88.474;Ferandsor;emo;29;Control;CL20HE_Ferandsor;positives Erlebnis+bestägigung+richtige wahl+Ziel verfolgt+drauf hin gearbeitet+durchhaltevermögen+zufriedenheit+entschlossenheit,;0.666666667;1
CL20HE;75.363;Vul;emo;0;Control;CL20HE_Vul;intiieren+nicht sprechen+gegeninitiative+eigeninitiaitve schwach+betteln+doof+ich mag das nicht,;1;0
CL20HE;55.478;Skibt;emo;18;Control;CL20HE_Skibt;vermeidungsverhalten+Flucht und Vermeidung+Ausweichen+konfrontationsscheu+steht nicht zu seiner Konsequenz+vemeridungd er situation vermeidet nicht das problem+problem vermeiden+keine lösung+schwäche,;1;1
CL20HE;69.954;Odef;emo;25;Control;CL20HE_Odef;ruhe+glück+eins sein+yoga+selten+friedlich+geborgen+ohne hetze+für sich+individuell unterschiedlich+happy place,;1;1
CL20HE;63.586;Plüpp;emo;17;Control;CL20HE_Plüpp;ruhe+mit sich selbst sein+ungestört+kein problem+abschalten+für sich sein+abweisung+genießen,;1;1
CL20HE;68.152;Rugliebast;neu;9;Control;CL20HE_Rugliebast;wunderschön+gemütlich+angenehm+hochstimmung+positiver start+gitb kraft+innerer Wunsch+erinnerung+traumhaft+warm+tagtraumchts+schlafen+erholung+hochgefühl+energiegeber+energetisierend+den tag über daran enken,;1;0
CL20HE;86.788;Bismirbiel;neu;13;Control;CL20HE_Bismirbiel;vertrauen+gemütlich+sich fallen lassen+alles andere unwichtig+hier un jetzt+zu hause+freunde+familie+subjektiv+positives gefühl+immer+hat einen hohn stellenwert+soziale interaktion+sozialer zusammenhang+entspannung+sich fallen la;1;0
CL20HE;51.684;Mege;neu;15;Control;CL20HE_Mege;falsches auftreten+wunschdenken+klappt meistens nicht+zurückhalten+wunsch+hoffen+hoffen+dass jemand die botschaft erkennt+nicht zu sich selbst stehen+kein elbstvertrauen+variables verhalten+nicht natürlich+restriktion+keine nutzenmaximierung,;1;1
CL20HE;65.712;Ismiprämpf;neu;7;Control;CL20HE_Ismiprämpf;nervig+zeitraubend+emotionales ungleichgewicht+niederschmetternd+grundlosigkeit+plötzlich+ohne grund+versuchen zu erkennen+o es her kommt+hilfe+veränderung der inneren einstellung+langsam+müde+traurigkeit,;1;0
CL20HE;50.694;Faube;emo;26;Control;CL20HE_Faube;unruhe+freude+aufgeregt+hochgefühl+tolle personen kommen+ereignis ist wichtig+besonders+anfangen starten wollen+warteposition+nicht so toll aber doch schön+vorfreude macht alles schöner,;1;0
CL20HE;52.011;Herklögen;neu;4;Control;CL20HE_Herklögen;klingeln+warten+hören+abschätzen+ruhig+Türklingeln+nicht reagieren+vergewissern+dhl+ungewissheit+pizza+nicht so toll+gegensprechanlage,;1;0
CL20HE;86.889;Bingsemöl;emo;22;Control;CL20HE_Bingsemöl;üben+sicher sein+unsicherheit+nervös+unruhe+helfen+illusion der sicherheit+fehler aufdecken+gegenwirken+vorbereitung+eventuelle verbesserung+sich gewahr werden was man will+objektivität lernen+subjektive einstellung unterstützen+argumentation,;1;1
MR20DF;49.573;Odef;emo;25;Imagery;MR20DF_Odef;Hilfe brauchen+Unsicherheit+Einsicht;1;1
MR20DF;33.228;Enkmitas;neu;14;Imagery;MR20DF_Enkmitas;Engagiert+motiviert+leidenschaftlich+inspirierend+im Element sein;1;1
MR20DF;35.98;Weforshank;emo;16;Imagery;MR20DF_Weforshank;Druck+Unwohlsein+Unangenehm+Wut+Empört sein+Genervt sein+keine Einsicht zeigen;1;1
MR20DF;40.165;Wupforau;neu;12;Imagery;MR20DF_Wupforau;Empathiechempfindenchdenken+Überlegen+Hineinversetzen+Interpretieren;1;1
MR20DF;27.096;Skibt;emo;18;Imagery;MR20DF_Skibt;Aufgeregtheit+Spannung+Freude+Glück+Schmetterlinge ,;1;0
MR20DF;26.479;Iberletsch;emo;23;Imagery;MR20DF_Iberletsch;Unnötig+Sensibel sein+Empfindlich+emotional+angeschlagen;1;1
MR20DF;26.768;Plüpp;emo;17;Imagery;MR20DF_Plüpp;sich ärgern+genervt sein+Gedemütigt fühlen+Wissensdrang;1;1
MR20DF;15.867;Zwelde;neu;3;Imagery;MR20DF_Zwelde;Sicherheit+Wohlfühlen+Geborgenheit+vertrauen,;1;1
MR20DF;16.984;Neif;neu;1;Imagery;MR20DF_Neif;Liebe+Geborgenheit+Sicherheit+Kontakt+Bindung,;1;1
MR20DF;26.712;Namistell;emo;19;Imagery;MR20DF_Namistell;anstrengen+Aufwand+unwohlseinchdenken;1;1
MR20DF;37.004;Bingsemöl;emo;22;Imagery;MR20DF_Bingsemöl;Empathie+Mitgefühl+Gleichgesinntheit+Gedanken teilen+Gemeinsamkeitenchempfinden,;1;1
MR20DF;31.588;Vul;emo;0;Imagery;MR20DF_Vul;Überraschung+Glück+Freude+Unerwartet+Zufall,;1;1
MR20DF;25.208;Glühm;emo;8;Imagery;MR20DF_Glühm;müde+erschöpft+kaputt+lustlos+niedergeschlagen+besorgt+unruhig;1;1
MR20DF;30.638;Wumeizauch;neu;10;Imagery;MR20DF_Wumeizauch;Aufgeregtheit+Freude+Spannung+Keine Geduld haben+Vorfreude,;1;1
MR20DF;29.413;Faube;emo;26;Imagery;MR20DF_Faube;Selbstkritik+Selbstbewertung+Negativ +Positiv+reflektieren+Ansprüche;1;0
MR20DF;31.772;Struk;emo;20;Imagery;MR20DF_Struk;Zufriedenheit+Sicherheit+Gedächtnis+Gedanken+gut genug sein;1;1
MR20DF;31.808;Bismirbiel;neu;13;Imagery;MR20DF_Bismirbiel;Drang+impulsiv+ungehalten,;1;1
MR20DF;14.054;Preier;neu;5;Imagery;MR20DF_Preier;Druck+etwas im Hintergedanken habenchdenken+Kompromisse eingehen,;0.666666667;1
MR20DF;27.037;Häugnung;emo;11;Imagery;MR20DF_Häugnung;Zufriedenheit+Stolz+Glücklich sein+Erfolg+Ziele haben+zielorientiert+Motivation;1;1
MR20DF;31.631;Ferandsor;emo;29;Imagery;MR20DF_Ferandsor;Unangenehm+Flirten+auf etwas aufmerksam machen+Aufmerksamkeit+Andeuten,;0.666666667;1
MR20DF;21.622;Troff;emo;24;Imagery;MR20DF_Troff;Unangenehm+Unwohlsein+Vermeidung+Entkommen+Flucht+Angst;0.666666667;1
MR20DF;19.264;Ismiprämpf;neu;7;Imagery;MR20DF_Ismiprämpf;Harmonie+Entspanntheit+Ruhe+Zufriedenheit+Gelassenheit,;1;0
MR20DF;19.074;Herklögen;neu;4;Imagery;MR20DF_Herklögen;Lustlosigkeit+Ruhe brauchen+alleine sein wollenchdenklich,;1;0
MR20DF;15.381;Muschürdur;neu;6;Imagery;MR20DF_Muschürdur;Zufriedenheit+Ausgewogenheit+Gelassenheit+entspannen+Glück+Freude;1;1
MR20DF;28.1;Wunicher;neu;27;Imagery;MR20DF_Wunicher;Ruhe+Sicherheit+entspannt+Vertrauen+Zufriedenheit;1;1
MR20DF;16.13;Zimerhubst;neu;2;Imagery;MR20DF_Zimerhubst;Täuschung+vortäuschen+Gegenteil+Unehrlich+Tricksen;1;1
MR20DF;24.665;Rugliebast;neu;9;Imagery;MR20DF_Rugliebast;Trauer+Lustlosigkeit+Hilflosigkeit+Unzufriedenheit+Leer fühlen+Alleine,;1;1
MR20DF;16.576;Mölauzegt;emo;21;Imagery;MR20DF_Mölauzegt;Freude+Glücklich+ungeduldig+Unruhig+aufgeregt;1;1
MR20DF;10.684;Mege;neu;15;Imagery;MR20DF_Mege;Desinteresse+Faulheit+keine Lust+un;1;0
MR20DF;17.226;Bisknirgo;neu;28;Imagery;MR20DF_Bisknirgo;unruhig+unentspannt+aufgeregt+durch den Wind+unter Druck;1;1
JS28MM;84.552;Weforshank;emo;16;Control;JS28MM_Weforshank;unentschlossen +überfordert,;1;0
JS28MM;89.914;Zimerhubst;neu;2;Control;JS28MM_Zimerhubst;zielstrebig+innovativ+Visionär +optimistisch +ehrgeizig +Plan +strukturiert +,;1;1
JS28MM;82.216;Wupforau;neu;12;Control;JS28MM_Wupforau;genervt+eingeengt+unselbstständig +bevormundet ,;1;1
JS28MM;87.556;Iberletsch;emo;23;Control;JS28MM_Iberletsch;Glück+Liebe +erfüllt +zufrieden+Mitgefühl+Empathie +,;1;1
JS28MM;84.882;Wunicher;neu;27;Control;JS28MM_Wunicher;Gefühl+Vorfreude +warm ,;1;1
JS28MM;80.149;Bisknirgo;neu;28;Control;JS28MM_Bisknirgo;sensibel+gestresst +Überreaktion+dünnhäutig ,;1;1
JS28MM;88.775;Muschürdur;neu;6;Control;JS28MM_Muschürdur;ratlos +überfordert+ärgerlich+verwirrtchdenklich +innehalten,;1;1
JS28MM;88.807;Troff;emo;24;Control;JS28MM_Troff;Stress+beachten +Motivation+Druck +positiv ,;1;1
JS28MM;89.967;Bingsemöl;emo;22;Control;JS28MM_Bingsemöl;spürbar +stark +warmes Gefühl ,;1;1
JS28MM;89.74;Mege;neu;15;Control;JS28MM_Mege;aufgeregt +nervös +unangenehm +Angst +unruhig +unentspannt ,;1;1
JS28MM;89.665;Odef;emo;25;Control;JS28MM_Odef;Empathie +gönnen +Liebe +Freundschaft +glücklich;1;1
JS28MM;66.649;Bismirbiel;neu;13;Control;JS28MM_Bismirbiel;Glück +Freude+überrascht +sprachlos;1;0
JS28MM;89.654;Plüpp;emo;17;Control;JS28MM_Plüpp;müde+schwach+energielos+traurig+durch den Wind+verwirrt ,;1;1
JS28MM;83.101;Rugliebast;neu;9;Control;JS28MM_Rugliebast;Erfreut +gespannt +Überraschung +Erwartungen +positiv ,;1;1
JS28MM;80.148;Häugnung;emo;11;Control;JS28MM_Häugnung;sauer +unzufrieden ,;1;1
