	VP_Code	word	emotionality	definition	group	features
1349	NR13HN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	school + girlfriend + crush
1350	NR13HN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	home way + rain + clouds + bad weather + malaise
1351	NR13HN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	window + looking out + waiting + anticipation
1352	NR13HN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	tv + waiting + impatient + volume
1353	NR13HN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	break up + job interview + work + colleagues + employer
1354	ED11DF	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	stress + negative fullness + bursting + tense
1355	ED11DF	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	effort + compulsion + pleasure + reward + long term + achieve goals
1356	ED11DF	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	possibly annoying + sometimes useful + depending on the situation
1357	ED11DF	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	joy + indulgence + warmth + love + longing + good day
1358	ED11DF	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	anticipation + thoughtfulness
1359	ED11DF	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	overreact + rarely + sometimes useful + sometimes not
1360	ED11DF	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	thinking + brooding + slight tension
1361	ED11DF	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	recognition
1362	ED11DF	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	warmth + joy + happiness + longing + old age + love
1363	ED11DF	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	uncertainty + tension + uncomfortable
1364	ED11DF	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	joy + happy + beautiful + overwhelming + contagious
1365	ED11DF	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	great joy + smile + treat yourself
1366	ED11DF	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	exhausting + exhausting + quiet day needed
1367	ED11DF	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	cheer + happiness + excited + grin + drive + tremble
1368	ED11DF	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	anger + sadness + negativity + spoiled day + prefer to go to sleep
1369	ED11DF	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	exhausting + annoying + anger + pain + ambition
1370	ED11DF	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	love + tension + ravishing + longing + warm
1371	ED11DF	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	relief + anticipation + relaxation + pride
1372	ED11DF	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	joy + warm feeling + fullness + good day + life
1373	ED11DF	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	excitement + tension + hope + spark + exciting
1374	ED11DF	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	fear + tension + guilt + stress + detours + save the day
1375	ED11DF	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	inner peace + just breathe
1376	ED11DF	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	pressure + distrust + very negative + flashbacks + ex-partner + mendacity
1377	ED11DF	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	looking back + indulging + lying there for a moment
1378	ED11DF	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	joy + security + talking + laughing + relaxation + good mood
1379	ED11DF	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	too bad + escaped
1380	ED11DF	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	strange + caution
1381	ED11DF	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	anticipation + expectation + excitement
1382	ED11DF	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	stress + guilt + tension
1383	ED11DF	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	sure + efficiency + quick-wittedness + preparation
1384	MR7EN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	need more information
1385	MR7EN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	passion + kindness + commitment + heart + matter
1386	MR7EN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	imposition of outsiders
1387	MR7EN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	form an opinion
1388	MR7EN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	love at first sight
1389	MR7EN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	emotionally touched + reaction + personal perception + event
1390	MR7EN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	frustrated reaction to thoughts that are not spoken
1391	MR7EN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	trusted and dutiful person
1392	MR7EN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	family connection
1393	MR7EN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	speak in an unfamiliar language
1394	MR7EN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	empathy + compassion
1395	MR7EN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	coincidence + found + not mindful
1396	MR7EN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	male cat
1397	MR7EN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	waiting period
1398	MR7EN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	subjective self-assessment
1399	MR7EN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	learn through repetition
1400	MR7EN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	seek physical contact
1401	MR7EN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	conscientious action
1402	MR7EN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	personal development
1403	MR7EN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	getting to know each other through eye contact and resulting in conversations
1404	MR7EN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	avoid encounters as much as possible
1405	MR7EN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	bliss
1406	MR7EN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	introvert + shy + outsider + withdrawn
1407	MR7EN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	slept well + had a good night
1408	MR7EN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	security in familiar surroundings
1409	MR7EN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	hypocritical behavior
1410	MR7EN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	overwhelming grief
1411	MR7EN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	waiting impatiently + a person you like
1412	MR7EN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	indifference
1413	MR7EN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	preparation for an interview, for example
1414	SN16MN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	easy to remember (head is vul) + dissatisfied + important event is imminent
1415	SN16MN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	start up + create something new
1416	SN16MN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	unnecessary + negative + annoying + shopping (employees)
1417	SN16MN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	love + romance + kissing + marriage proposal
1418	SN16MN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	work + exciting
1419	SN16MN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	excited + overreacted + dissatisfied
1420	SN16MN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	annoying + dropouts
1421	SN16MN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	positive + contentment + proud + relief + to-do list + homework
1422	SN16MN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	hugs + appreciation + familiarity + gentle
1423	SN16MN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	english + uncomfortable + school
1424	SN16MN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	smile + nice feeling
1425	SN16MN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	positive + gifts + happiness + joy
1426	SN16MN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	tired + sluggish + last friday
1427	SN16MN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	corona end + maybe trip to iceland in summer
1428	SN16MN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	frustrated + didn't manage to do what you wanted to do + exhausted
1429	SN16MN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	inner pressure
1430	SN16MN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	friend + warmth + love + intimacy
1431	SN16MN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	happy + strong + confident
1432	SN16MN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	satisfied + self-confidence
1433	SN16MN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	exciting + uncertain
1434	SN16MN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	secretly + wait and choose another way
1435	SN16MN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	pleasant + relaxing
1436	SN16MN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	ex + guy (fernando) is easy to remember + cheated on
1437	SN16MN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	sleep + talk in your sleep
1438	SN16MN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	fun + big meetings + barbecue
1439	SN16MN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	pity + too little time
1440	SN16MN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	unpleasant + feeling you get away badly + doubting where you got this feeling from
1441	SN16MN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	waiting + coffee + looking at the phone
1442	SN16MN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	postman + garbage collector + hope for neighbors
1443	SN16MN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	concentration + excited + important event
1444	PL11EZ	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	anxiety + insecurity + headache + irrational
1445	PL11EZ	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	effort + payoff + success + work + appreciation
1446	PL11EZ	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	annoyed + possibly grateful
1447	PL11EZ	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	warmth + joy + happiness + envy + optimism + smile + palpitations
1448	PL11EZ	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	joy + anger + routine + everyday life + friendship
1449	PL11EZ	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	overreact + dramatize + uncertainty + assessment
1450	PL11EZ	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	frustration + annoyed + concentration + emptiness
1451	PL11EZ	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	satisfaction + success + congratulations + gratitude
1452	PL11EZ	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	gratitude + appreciation + love + hug + happiness + warmth + laughter + smile + contentment + being at home
1453	PL11EZ	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	uncertainty + discomfort + confusion + adrenaline + tension + being still + fear
1454	PL11EZ	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	laugh + hug + congratulations + inspiration + love + friendship + happiness + deserved + success
1455	PL11EZ	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	joy + gratitude + appreciation + warmth + smile + laugh
1456	PL11EZ	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	frustration + dissatisfied + bad mood + feeling drained
1457	PL11EZ	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	excitement + joy + panic + sleepless + jittery + happy + friends + experience
1458	PL11EZ	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	anger + tension + being annoyed + jittery + adrenaline + restless
1459	PL11EZ	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	tension + doggedness + discomfort + being annoyed + anger + pressure to succeed + success + recognition
1460	PL11EZ	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	warmth + comfort + passion + love + despair when not possible + racing thoughts + racing heart + adrenaline
1461	PL11EZ	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	courage + work + success + self-esteem + progress + adrenaline + questioning
1462	PL11EZ	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	joy + security + self-esteem + positive charisma + contentment + privilege
1463	PL11EZ	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	tension + palpitations + hope + expectation + jittery + insecure + overthinking
1464	PL11EZ	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	effort + exhausting + palpitations + being annoyed + unwell
1465	PL11EZ	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	rest + relaxation + lie + breathe + stillness + contentment
1466	PL11EZ	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	insecurity + fear + guilt + overthinking + racing heart + self-esteem + lack of confidence + unease
1467	PL11EZ	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	exciting + concentration + funny + interesting + questioning
1468	PL11EZ	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	gratitude + happiness + joy + or annoyed + wanting to leave + feeling out of place
1469	PL11EZ	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	uncertainty + conflict + questioning + rethinking
1470	PL11EZ	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	confusion + uncertainty + questioning
1471	PL11EZ	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	restlessness + anticipation + jittery + restless
1472	PL11EZ	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	racing heart + tension + bad mood + silence + adrenaline + malaise
1473	PL11EZ	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	preparation + restlessness + stress + uncertainty + goal + calming down
1474	KS26HG	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	stress + time expenditure + further steps + dependence on others
1475	KS26HG	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	commitment + power + desire + energy + goal
1476	KS26HG	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	inappropriate + disrespectful + personal boundaries + slap in the face + no understanding of others
1477	KS26HG	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	envy + comparison + togetherness + interest
1478	KS26HG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	excitement + heart pounding + train
1479	KS26HG	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	stress + emotional distress + repressed feelings + problems + being impure with yourself
1480	KS26HG	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	going crazy + crankiness + annoying + um + brain
1481	KS26HG	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	appreciate the person + happy + security + trust + team + cooperation
1482	KS26HG	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	familiarity + trust + origin
1483	KS26HG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	effort + will + learn
1484	KS26HG	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	togetherness + social
1485	KS26HG	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	luck + coincidence + interesting + fate
1486	KS26HG	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	depression + sadness + helplessness + surge of emotions + tired
1487	KS26HG	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	stomach ache + body sensation + excitement + anticipation
1488	KS26HG	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	self-reflection + further development + intelligence
1489	KS26HG	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	practice + learn + interest + commitment
1490	KS26HG	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	decency + respect + intuition + stress + education
1491	KS26HG	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	estimate + planning + consideration + estimate + mind
1492	KS26HG	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	further development + development + growth + blossoming + successful + check off
1493	KS26HG	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	cringe moment + don't want + possibility
1494	KS26HG	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	do not want + help + hide + detour + embarrassed + shame
1495	KS26HG	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	crunch + sensation + calm
1496	KS26HG	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	distrust + me time + charge + antisocial + personal limit
1497	KS26HG	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	relaxation + melancholy + memory
1498	KS26HG	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	security + no need to adjust + quiet
1499	KS26HG	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	hard to get + fake + confusion + confusion + lies + manipulative
1500	KS26HG	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	heaviness + despair + depression + crying + lonely + helpless
1501	KS26HG	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	worry + jitters + time + stomach ache + excitement
1502	KS26HG	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	calm + still + tension + alert + senses + waiting
1503	KS26HG	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	attempt + preparation + application + important + future + pressure situation
1504	CT13.06.2001Sn	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	solution + thinking + calculation + help + possibilities + questions + group
1505	CT13.06.2001Sn	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	satisfaction + commitment
1506	CT13.06.2001Sn	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	inappropriate
1507	CT13.06.2001Sn	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	be human
1508	CT13.06.2001Sn	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	happiness + excitement + thrills
1509	CT13.06.2001Sn	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	hormone
1510	CT13.06.2001Sn	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	anger + anger
1511	CT13.06.2001Sn	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	relaxed + confidence
1512	CT13.06.2001Sn	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	love + care
1513	CT13.06.2001Sn	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	effort + patience
1514	CT13.06.2001Sn	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	empathy
1515	CT13.06.2001Sn	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	happiness + joy + gratitude
1516	CT13.06.2001Sn	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	worries + headache + tiredness + thoughts circling
1517	CT13.06.2001Sn	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	excitement + tension + anticipation
1518	CT13.06.2001Sn	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	reflect
1519	CT13.06.2001Sn	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	practice creates masters
1520	CT13.06.2001Sn	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	border crossing
1521	CT13.06.2001Sn	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	responsibility
1522	CT13.06.2001Sn	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	positive thinking + contentment + patience
1523	CT13.06.2001Sn	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	fate
1524	CT13.06.2001Sn	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	hide + run away + uncomfortable feelings
1525	CT13.06.2001Sn	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	inner peace + calm down + be relaxed
1526	CT13.06.2001Sn	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	retreat
1527	CT13.06.2001Sn	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	contentment + happiness + joy
1528	CT13.06.2001Sn	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	family + friends + partner + animals + love + happiness
1529	CT13.06.2001Sn	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	insidious + not direct + dishonest
1530	CT13.06.2001Sn	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	depression
1531	CT13.06.2001Sn	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	excitement + tingling + joy
1532	CT13.06.2001Sn	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	serenity
1533	CT13.06.2001Sn	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	preparation + interaction + nervousness + conflict
1534	AR2DF	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	novice + learning process + insight + wisdom + experience + realism + plan
