	VP_Code	word	emotionality	definition	group	features
1383	ED11DF	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	sicher + Effizienz + Schlagfertigkeit + Vorbereitung
1384	MR7EN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	 Benötigen von weiteren Informationen
1385	MR7EN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Leidenschaft + Güte + Engagement + Herz + Angelegenheit
1386	MR7EN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Aufzwängen von Außenstehenden
1387	MR7EN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Meinung bilden
1388	MR7EN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Liebe auf den ersten Blick
1389	MR7EN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	emotional berührt + Reaktion + persönliche Auffassung + Ereignis
1390	MR7EN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	frustrierte Reaktion auf Gedanken die nicht ausgesprochen wurden
1391	MR7EN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	vertraute und pflichtbewusste Person
1392	MR7EN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	familiäre Verbundenheit
1393	MR7EN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	in ungewohnter Sprache sprechen
1394	MR7EN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	Empathie + Mitgefühl
1395	MR7EN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	Zufall + Gefunden + nicht darauf bedacht
1396	MR7EN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	Kater
1397	MR7EN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	Wartezeit
1398	MR7EN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	subjektive Selbstbeurteilung
1399	MR7EN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	lernen durch Wiederholung
1400	MR7EN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Körperkontakt suchen
1401	MR7EN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Gewissenhaftes Handeln
1402	MR7EN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	Persönlichkeitsentwicklung
1403	MR7EN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Kennenlernen durch Blickkontakt und daraus ergeben Gespräche
1404	MR7EN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	Begegnung so gut es geht zu vermeiden
1405	MR7EN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	Glückseligkeit
1406	MR7EN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	Introvertiert + schüchtern + Außenseiter + in sich gekehrt
1407	MR7EN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Gut geschlafen + gute Nacht gehabt
1408	MR7EN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Geborgenheit im vertrauten Umfeld
1409	MR7EN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	heuchlerisches Verhalten
1410	MR7EN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Überwältigendes Trauern
1411	MR7EN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	ungeduldig warten + eine Person die man mag
1412	MR7EN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Gleichgültigkeit
1413	MR7EN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Vorbereitung auf beispielsweise Vorstellungsgespräch
1414	SN16MN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	gut zu merken (Kopf ist vul) + unzufrieden + wichtiges Ereignis steht bevor 
1415	SN16MN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	start up + was neues schaffen
1416	SN16MN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	unnötig + negativ + nervig + shoppen (Angestellte)
1417	SN16MN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Liebe + Romantik + Küssen + Heiratsantrag
1418	SN16MN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Arbeit + aufregend 
1419	SN16MN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	aufgeregt + überreagiert + unzufrieden 
1420	SN16MN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	ärgerlich + Aussetzer 
1421	SN16MN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	positiv + Zufriedenheit + stolz + Erleichterung + To-Do-Liste + Hausaufgaben 
1422	SN16MN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Umarmungen + Anerkennung + Vertrautheit + behutsam 
1423	SN16MN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Englisch + unangenehm + Schule 
1424	SN16MN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	lächeln + schönes Gefühl 
1425	SN16MN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	positiv + Geschenke + Glück + Freude
1426	SN16MN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	müde + träge + letzten Freitag 
1427	SN16MN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	Corona-Ende + Reise vielleicht nach Island im Sommer 
1428	SN16MN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	frustriert + nicht das geschafft was man machen wollte + erschöpft
1429	SN16MN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	innerer Druck
1430	SN16MN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	Freund + Wärme + Liebe + Vertrautheit 
1431	SN16MN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	glücklich + stark + selbstbewusst 
1432	SN16MN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	zufrieden + Selbstbewusstsein 
1433	SN16MN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	aufregend + ungewiss
1434	SN16MN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	heimlich + abwarten und anderen weg wählen
1435	SN16MN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	angenehm + erholsam
1436	SN16MN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Ex + Typ (Fernando) kann man sich gut merken + betrogen 
1437	SN16MN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	schlafen + reden im Schlaf 
1438	SN16MN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	lustig + große Treffen + grillen 
1439	SN16MN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	schade + zu wenig zeit 
1440	SN16MN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	unangenehm + Gefühl bekommt man schlecht weg + zweifeln woher man diese Empfindung hat 
1441	SN16MN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	Warten + Cafe + Aufs Handy schauen 
1442	SN16MN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	Postbote + Müllabfuhr + hoffen auf Nachbarn 
1443	SN16MN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Konzentration + aufgeregt + wichtiges Ereignis 
1444	PL11EZ	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	Angst + Unsicherheit + Kopfschmerzen + irrational
1445	PL11EZ	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	Anstrengung + Auszahlung + Erfolg + Arbeit + Wertschätzung
1446	PL11EZ	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	genervt + eventuell dankbar 
1447	PL11EZ	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	Wärme + Freude + Glück + Neid + Optimismus + lächeln + Herzrasen
1448	PL11EZ	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	Freude + Wut + Routine + Alltag + Freundschaft
1449	PL11EZ	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	überreagieren + dramatisieren + Unsicherheit + Einschätzung
1450	PL11EZ	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	Frust + genervt + Konzentration + Leere
1451	PL11EZ	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	Zufriedenheit + Erfolg + Glückwunsch + Dankbarkeit
1452	PL11EZ	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	Dankbarkeit + Wertschätzung + Liebe + Umarmung + Glück + Wärme + lachen + lächeln + Zufriedenheit + zuhause sein
1453	PL11EZ	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	Unsicherheit + Unwohlsein + Verwirrung + Adrenalin + Anspannung + still sein + Angst
1454	PL11EZ	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	lachen + Umarmung + Glückwünsche + Inspiration + Liebe + Freundschaft + Glück + verdient + Erfolg
1455	PL11EZ	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	Freude + Dankbarkeit + Wertschätzung + Wärme + lächeln + lachen
1456	PL11EZ	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	Frust + unzufrieden + schlechte Laune + schlapp fühlen
1457	PL11EZ	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	Aufregung + Freude + Panik + schlaflos + hibbelig + glücklich + Freunde + Erlebnis
1458	PL11EZ	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	Wut + Anspannung + genervt sein + hibbelig + Adrenalin + unruhig
1459	PL11EZ	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	Anspannung + Verbissenheit + Unwohlsein + genervt sein + Wut + Erfolgsdruck + Erfolg + Anerkennung
1460	PL11EZ	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	Wärme + Gemütlichkeit + Leidenschaft + Liebe + Verzweiflung wenn nicht möglich + Gedankenrasen + Herzrasen + Adrenalin
1461	PL11EZ	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	Mut + Arbeit + Erfolg + Selbstwert + Fortschritt + Adrenalin + Hinterfragung
1462	PL11EZ	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	Freude + Sicherheit + Selbstwertgefühl + positive Ausstrahlung + Zufriedenheit + Privileg
1463	PL11EZ	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	Anspannung + Herzrasen + Hoffnung + Erwartung + hibbelig + unsicher sein + überdenken
1464	PL11EZ	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	mühe + anstrengend + Herzrasen + genervt sein + unwohl
1465	PL11EZ	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	Ruhe + Entspannung + liegen + atmen + Stille + Zufriedenheit
1466	PL11EZ	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	Unsicherheit + Angst + Schuld + überdenken + Herzrasen + Selbstwertgefühl + fehlendes Vertrauen + Unwohlsein
1467	PL11EZ	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	spannend + Konzentration + lustig + interessant + hinterfragen
1468	PL11EZ	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	Dankbarkeit + Glück + Freude + oder genervt + gehen wollen + fehl am Platz fühlen
1469	PL11EZ	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	Unsicherheit + Konflikt + hinterfragen + überdenken
1470	PL11EZ	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	Verwirrung + Unsicherheit + Hinterfragung
1471	PL11EZ	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	Unruhe + Vorfreude + hibbelig + ruhelos
1472	PL11EZ	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	Herzrasen + Anspannung + schlechte Laune + Stille + Adrenalin + Unwohlsein
1473	PL11EZ	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	Vorbereitung + Unruhe + Stress + Unsicherheit + Ziel + Beruhigung
1474	KS26HG	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	Stress + Zeitaufwand + weitere schritte + Abhängigkeit von Anderen
1475	KS26HG	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	Engagement + power + Lust + Energie + Ziel
1476	KS26HG	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	unangebracht + respektlos + persönliche Grenzen + Schlag ins Gesicht + kein Verständnis der anderen
1477	KS26HG	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	Neid + Vergleich + Zusammenhörigkeit + Interesse
1478	KS26HG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	Aufregung + Herzklopfen + Bahn
1479	KS26HG	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	Stress + emotionale Misslage + unterdrückte Gefühle + Probleme + unrein mit sich selbst sein
1480	KS26HG	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	Verrückt werden + Verpeiltheit + ärgerlich + ähm + Gehirn
1481	KS26HG	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	Schätzen der Person + glücklich + Sicherheit + vertrauen + Team + Zusammenarbeit
1482	KS26HG	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	Vertrautheit + Vertrauen + Ursprung
1483	KS26HG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	Anstrengung + Wille + lernen
1484	KS26HG	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	Zusammengehörigkeit + sozial
1485	KS26HG	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	Glück + Zufall + interessant + Schicksal
1486	KS26HG	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	Niedergeschlagenheit + Trauer + Hilflosigkeit + Welle von Gefühlen + müde
1487	KS26HG	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	Bauchweh + Körperempfinden + Aufregung + Vorfreude
1488	KS26HG	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	Selbstreflexion + Weiterentwicklung + Intelligenz
1489	KS26HG	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	Übung + lernen + Interesse + Engagement
1490	KS26HG	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	Anstand + Respekt + Intuition + Stress + Erziehung
1491	KS26HG	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	einschätzen + Planung + Überlegung + abschätzen + Kopfsache
1492	KS26HG	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	Weiterentwicklung + Entfaltung + Wachstum + Aufblühen + erfolgreich + abhaken
1493	KS26HG	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	Cringe Moment + will nicht + Möglichkeit
1494	KS26HG	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	will nicht + Hilfe + verstecken + Umweg + peinlich + Scham
1495	KS26HG	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	knirschen + Empfindung + ruhig
1496	KS26HG	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	misstrauen + me time + aufladen + unsozial + persönliche grenze
1497	KS26HG	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	Entspannung + Melancholie + Erinnerung
1498	KS26HG	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	Sicherheit + nicht verstellen müssen + ruhig
1499	KS26HG	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	hard to get + fake + Verwirrung + Verzwirbelung + Lüge + manipulativ
1500	KS26HG	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	Schwere + Verzweiflung + Depression + weinen + einsam + hilflos
1501	KS26HG	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	Sorge + Hibbeligkeit + Zeit + Bauchweh + Aufregung
1502	KS26HG	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	ruhe + still + Anspannung + aufmerksam + Sinne + warten
1503	KS26HG	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	Versuch + Vorbereitung + Bewerbung + wichtig + Zukunft + Drucksituation
1504	CT13.06.2001Sn	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	Lösung + Nachdenken + Rechnen + Hilfe + Möglichkeiten + Fragen + Gruppe
1505	CT13.06.2001Sn	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Zufriedenheit + Engagement
1506	CT13.06.2001Sn	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	unangebracht
1507	CT13.06.2001Sn	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Mensch sein
1508	CT13.06.2001Sn	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	Glück + Aufregung + Nervenkitzel
1509	CT13.06.2001Sn	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	Hormone
1510	CT13.06.2001Sn	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	Wut + Ärger
1511	CT13.06.2001Sn	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	entspannt + Vertrauen
1512	CT13.06.2001Sn	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Liebe + Fürsorge
1513	CT13.06.2001Sn	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	Anstrengung + Geduld
1514	CT13.06.2001Sn	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Empathie
1515	CT13.06.2001Sn	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	Glück + Freude + Dankbarkeit
1516	CT13.06.2001Sn	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	Sorgen + Kopfweh + Müdigkeit + Gedanken kreisen
1517	CT13.06.2001Sn	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	Aufregung + Anspannung + Vorfreude
1518	CT13.06.2001Sn	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	Reflektieren
1519	CT13.06.2001Sn	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	Übung macht den Meister
1520	CT13.06.2001Sn	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	Grenzüberschreitung
1521	CT13.06.2001Sn	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Verantwortung
1522	CT13.06.2001Sn	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	positives Denken + Zufriedenheit + Geduld
1523	CT13.06.2001Sn	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	Schicksal
1524	CT13.06.2001Sn	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	Verstecken + weglaufen + unangenehme Gefühle
1525	CT13.06.2001Sn	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	innerer Frieden + zur Ruhe kommen + Entspannt sein
1526	CT13.06.2001Sn	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Rückzug
1527	CT13.06.2001Sn	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Zufriedenheit + Glück + Freude
1528	CT13.06.2001Sn	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Familie + Freunde + Partner + Tiere + Liebe + Glück
1529	CT13.06.2001Sn	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Hinterlistig + nicht direkt + unehrlich
1530	CT13.06.2001Sn	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	Depression
1531	CT13.06.2001Sn	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	Aufregung + Kribbeln + Freude
1532	CT13.06.2001Sn	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Gelassenheit
1533	CT13.06.2001Sn	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Vorbereitung + Interaktion + Nervosität + Konflikte
1534	AR2DF	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	Novize + Lernprozess + Einsicht + Weisheit + Erfahrung + Realismus + Plan
1535	AR2DF	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	aktiv + engagiert + träume + wünsche erfüllen + pläne umsetzen + antrieb + Ziele
1536	AR2DF	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	ungewollt + nervig + ärgerlich + lästig + belästigend + unnötig + abweisen + ignorieren
1537	AR2DF	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	Interesse + Empathie + spiegeln + nachempfinden + Sozialverhalten + Gruppenverhalten + rollen
1538	AR2DF	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Wärme + Herzklopfen + Interesse + Hitze + Kontakt suchen
1539	AR2DF	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	unnötig + nervig + ärgerlich + stressig + sozial verwundbar + ungesund + schmerzhaft
1540	AR2DF	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	ärgerlich + aufregen + dumm vorkommen + genervt sein + sich für unfähig oder unvorbereitet halten + Nervosität + gereizt
1541	AR2DF	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	Zuverlässigkeit + Ruhe + Gelassenheit + Zuversicht + Professionalität + Stützpfeiler + Partner
1542	AR2DF	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	Geborgenheit + Schutz + beschützen + Achtung + Liebe + Wärme + Familie
1543	AR2DF	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	peinlich + unangenehm + stümperhaft + nervig + stressig
1544	AR2DF	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	Empathie + Gefühle + einfühlen + fühlen + Menschen + sozial + miteinander + menschlich + intelligent + soziale Intelligenz + Einfühlungsvermögen
1545	AR2DF	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Freude + Überraschung + Geschenk + nützlich + Erinnerungen + Geschichten + Nostalgie
1546	AR2DF	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Erschöpfung + schwere Glieder + Augenringe + langsame Bewegungen + wortkarg + trockener Hals + kein Antrieb
